"Area","FundId","StarRatingFromEst","Name","NameEng","NameWarning","CPId","CPName","CPNameEng","AgentCPId","AgentCPName","AgentCPNameEng","RctName","Count","CurrencyCode","InceptionYmdOn","CategoryId","CategoryName","BroadAssetClassId","BroadAssetClassName","InvestmentStrategy","Custodian","CustodianFee","CustodianFeeUnitNameEng","ManagementFee","ManagementFeeUnitNameEng","MinInvestment","MinInvestmentUnit","DistnbutionStatus","FrontLoadFee","FrontLoadFeeUnitNameEng","SizeTransDate","FundSize","PriceTransDate","Price","PerformanceTransDate","UpDown","UpDownRate","Rr1w","Rr1M","Rr3M","Rr6M","RrThisYear","Rr1Y","Rr2Y","Rr3Y","Rr5Y","Rr10Y","RrFromEst","RatingTransDate","Alpha1Y","Beta1Y","Sharpe1Y","StdDev1Y","Alpha3Y","Beta3Y","Sharpe3Y","StdDev3Y","AriMean3Y","Alpha5Y","Beta5Y","Sharpe5Y","StdDev5Y","Alpha10Y","Beta10Y","Sharpe10Y","StdDev10Y","RiskRatingFromEst","ProviderId","EcAllot","RspAllot","EcRedem","EcSwitch","StopTradeType"
"B","042115","4","貝萊德多元資產基金Hedged A2 美元","BGF Flexible Multi-Asset A2 USD H","","33","貝萊德(盧森堡)公司","BlackRock (Luxembourg) SA","101","貝萊德證券投資信託股份有限公司","BlackRock Investment Mngt (Taiwan) Ltd","盧森堡","58","USD","20100416","305","美元平衡型股債混合","null","股票債券混和基金","靈活多元資產基金透過資產分配政策以盡量提高總回報.基金投資於全球各地的全線認可投資,包括股票,定息可轉讓證券(可能會包括若干高收益的定息可轉讓證券),集體投資計劃的單位,現金,存款及貨幣市場工具.基金採取靈活的資產分配策略(包括透過認可投資,主要為商品指數及交易所買賣基金等衍生工具,間接投資於商品).基金可投資於以計價貨幣(歐元)以外的貨幣為單位的證券而不受限制.基金的貨幣風險將靈活管理.","紐約梅隆銀行(國際)有限公司","0.441","Percentage","1.5","Percentage","5000","Monetary","不分配","3","Percentage","20160930","363152440.88","20161108","31.94","20161031","0.05","0.16","-1.31619","-0.34003","-1.0132","2.187","-2.12508","-3.41522","0.84454","9.6226","29.06327","null","24.00001","201610","-3.87311","0.247","-0.5","7.11","3.10369","0.28538","0.44","7.4","0.278","4.03115","0.3084","0.75","7","null","null","null","null","4","94","Y","Y","Y","Y","null"
"A","BRI008","null","貝萊德亞太全方位股票入息基金－累積類型（新臺幣）","Blackrock Asian Enhanced Eq Yld TWN A","本基金之配息來源可能為本金","101","貝萊德證券投資信託股份有限公司","BlackRock Investment Mngt (Taiwan) Ltd","101","貝萊德證券投資信託股份有限公司","BlackRock Investment Mngt (Taiwan) Ltd","台灣","15","TWD","20160128","149","亞太區不包括日本股票","null","股票基金","經理公司應以分散風險,確保基金之安全,並積極追求長期之投資利得及維持收益之安定為目標.以誠信原則及專業經營方式,將本基金投資於國內外之有價證券.","中國信託商業銀行","0.28","Percentage","1.8","Percentage","10000","Monetary","不分配","3","Percentage","20160930","636125715","20161108","10.4","20161031","0.05","0.49","-2.23881","-1.50376","-2.14753","0.67243","null","null","null","null","null","null","4.6953","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","5","94","Y","Y","Y","Y","null"
"B","042012","4","貝萊德亞太股票收益基金 A2 美元","BGF Asia Pacific Equity Inc A2 USD","","33","貝萊德(盧森堡)公司","BlackRock (Luxembourg) SA","101","貝萊德證券投資信託股份有限公司","BlackRock Investment Mngt (Taiwan) Ltd","盧森堡","18","USD","20090918","149","亞太區不包括日本股票","null","股票基金","亞太股票入息基金以在不損害長期資本增長的情況下爭取股票投資獲取高於平均的收益為目標.基金將不少於70%的總資產投資於在亞太區(不包括日本)註冊或從事大部份經濟活動的公司之股本證券.此基金派付的入息並未扣除開支.","紐約梅隆銀行(國際)有限公司","0.441","Percentage","1.5","Percentage","5000","Monetary","不分配","3","Percentage","20160930","612578152","20161108","15.6","20161031","0.08","0.52","-1.45294","-1.88679","1.36452","9.62755","9.62755","6.63021","-0.88945","2.3622","31.42375","null","55.99996","201610","-1.68","1.08","0.43","17.69","0.7","1.02","0.12","15.85","0.167","1.86","1.04","0.4","16.8","null","null","null","null","5","94","Y","Y","Y","Y","null"
"B","042009","3","貝萊德亞太股票收益基金 A2 英鎊","BGF Asia Pacific Equity Inc A2RF GBP","","33","貝萊德(盧森堡)公司","BlackRock (Luxembourg) SA","101","貝萊德證券投資信託股份有限公司","BlackRock Investment Mngt (Taiwan) Ltd","盧森堡","23","GBP","20121107","149","亞太區不包括日本股票","null","股票基金","亞太股票入息基金以在不損害長期資本增長的情況下爭取股票投資獲取高於平均的收益為目標.基金將不少於70%的總資產投資於在亞太區(不包括日本)註冊或從事大部份經濟活動的公司之股本證券.此基金派付的入息並未扣除開支.","紐約梅隆銀行(國際)有限公司","0.441","Percentage","1.5","Percentage","5000","Monetary","不分配","3","Percentage","20160930","471574912.91","20161108","15.32","20161031","0.1","0.66","-0.89002","4.84196","10.02117","32.00677","33.47603","34.97835","30.24228","35.32987","null","null","55.90002","201610","-1.71","1.09","0.43","17.98","0.88","1.04","0.13","16.13","0.183","null","null","null","null","null","null","null","null","5","94","Y","Y","Y","Y","null"
"B","042011","3","貝萊德亞太股票收益基金 A6 美元 (穩定配息)","BGF Asia Pacific Equity Inc A6 USD","本基金配息可能涉及本金","33","貝萊德(盧森堡)公司","BlackRock (Luxembourg) SA","101","貝萊德證券投資信託股份有限公司","BlackRock Investment Mngt (Taiwan) Ltd","盧森堡","12","USD","20120201","149","亞太區不包括日本股票","null","股票基金","亞太股票入息基金以在不損害長期資本增長的情況下爭取股票投資獲取高於平均的收益為目標.基金將不少於70%的總資產投資於在亞太區(不包括日本)註冊或從事大部份經濟活動的公司之股本證券.此基金派付的入息並未扣除開支.","紐約梅隆銀行(國際)有限公司","0.441","Percentage","1.5","Percentage","5000","Monetary","分配","3","Percentage","20160930","612578152","20161108","13.17","20161031","0.06","0.46","-1.48024","-1.84621","1.3207","9.59756","9.62445","6.65907","-0.88673","2.40389","null","null","25.78356","201610","-1.68","1.08","0.43","17.75","0.71","1.03","0.12","15.87","0.168","null","null","null","null","null","null","null","null","5","94","Y","Y","Y","Y","null"
"B","042010","null","貝萊德亞太股票收益基金A8多幣別穩定月配息股份-南非幣避險","BGF Asia Pacific Equity Inc A8 ZAR H","本基金配息可能涉及本金","33","貝萊德(盧森堡)公司","BlackRock (Luxembourg) SA","101","貝萊德證券投資信託股份有限公司","BlackRock Investment Mngt (Taiwan) Ltd","盧森堡","29","ZAR","20140924","976","亞太區股票 - 貨幣對沖","null","股票基金","亞太股票入息基金以在不損害長期資本增長的情況下爭取股票投資獲取高於平均的收益為目標.基金將不少於70%的總資產投資於在亞太區(不包括日本)註冊或從事大部份經濟活動的公司之股本證券.此基金派付的入息並未扣除開支.","紐約梅隆銀行(國際)有限公司","0.441","Percentage","1.5","Percentage","5000","Monetary","分配","3","Percentage","20160930","8423715312.63","20161108","91.8","20161031","0.46","0.5","-1.231","-1.37879","2.7496","12.68986","13.86332","11.61442","8.34201","null","null","null","8.81113","null","2.7","1.82","0.54","34.21","null","null","null","null","null","null","null","null","null","null","null","null","null","5","94","Y","Y","Y","Y","null"
"B","042001","null","貝萊德亞太股票收益基金A8多幣別穩定月配息股份-澳幣避險","BGF Asia Pacific Equity Inc A8 AUD H","本基金配息可能涉及本金","33","貝萊德(盧森堡)公司","BlackRock (Luxembourg) SA","101","貝萊德證券投資信託股份有限公司","BlackRock Investment Mngt (Taiwan) Ltd","盧森堡","17","AUD","20130502","976","亞太區股票 - 貨幣對沖","null","股票基金","亞太股票入息基金以在不損害長期資本增長的情況下爭取股票投資獲取高於平均的收益為目標.基金將不少於70%的總資產投資於在亞太區(不包括日本)註冊或從事大部份經濟活動的公司之股本證券.此基金派付的入息並未扣除開支.","紐約梅隆銀行(國際)有限公司","0.441","Percentage","1.5","Percentage","5000","Monetary","分配","3","Percentage","20160930","800492625.85","20161108","12.83","20161031","0.06","0.47","-1.36782","-1.81922","1.51494","10.05971","9.88665","7.1286","0.69649","5.76298","null","null","8.07546","null","2.3","1.64","0.6","27.41","-4.49","1.53","-0.11","24.15","-0.217","null","null","null","null","null","null","null","null","5","94","Y","Y","Y","Y","null"
"B","042006","4","貝萊德亞洲巨龍基金 A2 美元","BGF Asian Dragon A2","","33","貝萊德(盧森堡)公司","BlackRock (Luxembourg) SA","101","貝萊德證券投資信託股份有限公司","BlackRock Investment Mngt (Taiwan) Ltd","盧森堡","47","USD","19970102","695","亞洲不包括日本股票","null","股票基金","亞洲巨龍基金以盡量提高總回報為目標.基金將不少於70%的總資產投資於在亞洲(日本除外)註冊或從事大部份經濟活動的公司之股本證券.","紐約梅隆銀行(國際)有限公司","0.441","Percentage","1.5","Percentage","5000","Monetary","不分配","3","Percentage","20160930","2327976715","20161108","34.53","20161031","0.31","0.91","-2.21591","-2.1325","2.50149","11.21163","12.04427","9.13126","6.7949","14.35216","42.70316","62.7423","81.92402","201609","1.95","1.09","0.56","17.88","3.03","1.03","0.36","15.63","0.472","2.94","1.06","0.51","16.55","-0.38","1.04","0.29","23.9","5","94","Y","Y","Y","Y","null"
"B","042007","4","貝萊德亞洲巨龍基金 A2 英鎊","BGF Asian Dragon A2","","33","貝萊德(盧森堡)公司","BlackRock (Luxembourg) SA","101","貝萊德證券投資信託股份有限公司","BlackRock Investment Mngt (Taiwan) Ltd","盧森堡","30","GBP","19970102","695","亞洲不包括日本股票","null","股票基金","亞洲巨龍基金以盡量提高總回報為目標.基金將不少於70%的總資產投資於在亞洲(日本除外)註冊或從事大部份經濟活動的公司之股本證券.","紐約梅隆銀行(國際)有限公司","0.441","Percentage","1.5","Percentage","5000","Monetary","不分配","3","Percentage","null","null","20161108","27.91","20161031","0.29","1.05","-1.66667","4.54042","11.23331","33.90071","36.41618","38.21376","40.33698","51.04","88.42316","154.21907","null","201609","1.95","1.09","0.56","17.88","3.03","1.03","0.36","15.63","0.472","2.94","1.06","0.51","16.55","-0.38","1.04","0.29","23.9","5","94","Y","Y","Y","Y","null"
"B","042008","4","貝萊德亞洲巨龍基金 A2 歐元","BGF Asian Dragon A2","","33","貝萊德(盧森堡)公司","BlackRock (Luxembourg) SA","101","貝萊德證券投資信託股份有限公司","BlackRock Investment Mngt (Taiwan) Ltd","盧森堡","20","EUR","19970102","695","亞洲不包括日本股票","null","股票基金","亞洲巨龍基金以盡量提高總回報為目標.基金將不少於70%的總資產投資於在亞洲(日本除外)註冊或從事大部份經濟活動的公司之股本證券.","紐約梅隆銀行(國際)有限公司","0.441","Percentage","1.5","Percentage","5000","Monetary","不分配","3","Percentage","20151130","1486594284.67","20161108","31.25","20161031","0.27","0.87","-2.72109","0.25494","4.58777","16.30314","11.44173","10.26989","22.07994","42.35293","82.37682","88.83546","null","201609","1.95","1.09","0.56","17.88","3.03","1.03","0.36","15.63","0.472","2.94","1.06","0.51","16.55","-0.38","1.04","0.29","23.9","5","94","Y","Y","Y","Y","null"
"B","042005","null","貝萊德亞洲巨龍基金 Hedged A2 澳幣","BGF Asian Dragon A2 AUD H","","33","貝萊德(盧森堡)公司","BlackRock (Luxembourg) SA","101","貝萊德證券投資信託股份有限公司","BlackRock Investment Mngt (Taiwan) Ltd","盧森堡","10","AUD","20140226","975","亞洲不包括日本股票 - 貨幣對沖","null","股票基金","亞洲巨龍基金以盡量提高總回報為目標.基金將不少於70%的總資產投資於在亞洲(日本除外)註冊或從事大部份經濟活動的公司之股本證券.","紐約梅隆銀行(國際)有限公司","0.441","Percentage","1.5","Percentage","5000","Monetary","不分配","3","Percentage","20160930","3042106851.86","20161108","11.87","20161031","0.11","0.94","-2.15054","-2.06954","2.69097","11.70916","12.45247","9.94424","8.93187","null","null","null","18.3","null","7.2","1.63","0.69","27.74","null","null","null","null","null","null","null","null","null","null","null","null","null","5","94","Y","Y","Y","Y","null"
"B","042023","4","貝萊德亞洲老虎債券基金 A2 美元","BGF Asian Tiger Bond A2 USD","本基金有相當比重投資於非投資等級之高風險債券","33","貝萊德(盧森堡)公司","BlackRock (Luxembourg) SA","101","貝萊德證券投資信託股份有限公司","BlackRock Investment Mngt (Taiwan) Ltd","盧森堡","115","USD","19960202","211","亞洲債券","null","債券基金","亞洲老虎債券基金以盡量提高總回報為目標.基金將不少於70%的總資產投資於在亞洲老虎國家註冊或從事大部份經濟活動的發行人的定息可轉讓證券.基金可投資於全線可供選擇的證券,包括非投資級證券.基金的貨幣風險將靈活管理.","紐約梅隆銀行(國際)有限公司","0.441","Percentage","1","Percentage","5000","Monetary","不分配","1.5","Percentage","20160930","3141752696","20161108","39.18","20161031","0.04","0.1","-0.35623","-0.76026","0.25602","4.12124","7.70077","6.99454","9.87654","18.73863","31.05758","83.07628","291.60022","201609","-0.76","1","2.11","3.11","-1.25","1.09","1.6","3.55","0.483","-0.46","1.04","1.11","4.92","null","null","0.7","7.91","3","94","Y","Y","Y","Y","null"
"B","042022","4","貝萊德亞洲老虎債券基金 A3 美元","BGF Asian Tiger Bond A3 USD","本基金有相當比重投資於非投資等級之高風險債券","33","貝萊德(盧森堡)公司","BlackRock (Luxembourg) SA","101","貝萊德證券投資信託股份有限公司","BlackRock Investment Mngt (Taiwan) Ltd","盧森堡","49","USD","20030901","211","亞洲債券","null","債券基金","亞洲老虎債券基金以盡量提高總回報為目標.基金將不少於70%的總資產投資於在亞洲老虎國家註冊或從事大部份經濟活動的發行人的定息可轉讓證券.基金可投資於全線可供選擇的證券,包括非投資級證券.基金的貨幣風險將靈活管理.","紐約梅隆銀行(國際)有限公司","0.441","Percentage","1","Percentage","5000","Monetary","分配","1.5","Percentage","20160930","3141752696","20161108","12.83","20161031","0.02","0.16","-0.38588","-0.77049","0.24869","4.07834","7.67202","7.00029","9.86337","18.77103","31.01047","82.99754","108.082741","201609","-0.72","0.99","2.11","3.1","-1.29","1.09","1.6","3.56","0.484","-0.52","1.05","1.1","4.95","null","null","0.7","7.95","3","94","Y","Y","Y","Y","null"
"B","042016","4","貝萊德亞洲老虎債券基金 A6 美元 (穩定配息)","BGF Asian Tiger Bond A6 USD","本基金有相當比重投資於非投資等級之高風險債券且配息可能涉本金","33","貝萊德(盧森堡)公司","BlackRock (Luxembourg) SA","101","貝萊德證券投資信託股份有限公司","BlackRock Investment Mngt (Taiwan) Ltd","盧森堡","172","USD","20120402","211","亞洲債券","null","債券基金","亞洲老虎債券基金以盡量提高總回報為目標.基金將不少於70%的總資產投資於在亞洲老虎國家註冊或從事大部份經濟活動的發行人的定息可轉讓證券.基金可投資於全線可供選擇的證券,包括非投資級證券.基金的貨幣風險將靈活管理.","紐約梅隆銀行(國際)有限公司","0.441","Percentage","1","Percentage","5000","Monetary","分配","1.5","Percentage","20160930","3141752696","20161108","11.87","20161031","0.01","0.08","-0.3888","-0.72083","0.29122","4.14475","7.73344","6.97298","9.92084","18.78664","null","null","27.01496","201610","-0.75","0.99","2.09","3.11","null","null","1.58","3.61","0.485","null","null","null","null","null","null","null","null","3","94","Y","Y","Y","Y","null"
