tejId,currentStatus,fundTongYiNumber,isinCode,fundChineseName,fundEnglishName,issueCompanyName,custodianInstitutionName,guaranteeAgencyName,generalAgentAbbreviation,issueInstitution,foundDate,enterDate,ipoDate,clearDate,clearDescription,fundScale,marketType,regionType,type,category,investTarget,revocationDate,couponMode,tejCategory,associationCategory,riskReturnLevel,registerPlace,otherCurrencyType,saleInsitution,fundLinkProduct,isMajorFund,majorFundId,isUmbrellaFund,umbrellaMember1,umbrellaMember2,totalIssueAmount,foundAsset,currencyType,txUnit,managementFeeUpperBoundPercent,managementFeeLowerBoundPercent,custodianFeeUpperBoundPercent,custodianFeeLowerBoundPercent,salesChargeUpperBoundPercent,salesChargeLowerBoundPercent,redemptionFee,beneficiacryMeetingFeeTenThousand,firstRedemptionDate,turnOpenDate,currentManagerA,exFund1OfManagerA,exFund2OfManagerA,currentManagerB,exFund1OfManagerB,exFund2OfManagerB,investTarget1,investTarget2,investTarget3,investTarget4,investTarget5,investTarget6,investTarget7,investTarget8,investTarget9,investTarget10,investTarget11,investTarget12,investTarget13,investTarget14,investTarget15,investTarget16,investTarget17,investTarget18,originalFundName,originalFoundDate,changeName1,changeNameDate1,changeName2,changeNameDate2,changeName3,changeNameDate3,changeName4,changeNameDate4,changeCodeDescription1,changeCodeDescription2,changeCodeDescription3
T1426Y 新光澳幣保本基金,Current,31936927,TW000T1426Y3,新光澳幣保本證券投資信託基金,Shin Kong AUD Principal Protected Fund,新光證券投資信託,一銀,,,,2014/01/23,2014/01/23,,,,,,,開放,"國內募集,投資國內外",保本型,,,保本型,保本型,RR2,,,,,Y,T1426Y,N,,,-,"69,071",AUD,"1,000",0.8,0,0.1,0,1.5,0,50,50,,,莊禮菡(2014/01/23到任),新光全球冠軍組合證券投資信託基金(2010/06/09~2013/10/09),,,,,"本基金應於核准後 6個月內開始募集，30天內募集最低成立金額澳幣 6,000萬元",。該基金之到期保本比率為本金之100%。該基金將依市場利率調整投資標的之投,資比率，預估投資於固定收益之標的(主要為外幣零息債券或金融機構定期存款),占 90%以上。另基金之存續期間為自成立日之次一營業日起為期 7年。,,,,,,,,,,,,,,,新光澳幣保本基金,2014/01/23,,,,,,,,,TS42   於20160131換碼為T1426Y 。,,
T1427A 新光全球ETF組合A,Current,38489297A,TW000T1427A1,新光全球ETF組合證券投資信託基金 A類型,Shin Kong Global ETF Fund of Funds(A),新光證券投資信託,臺企銀,,,,2014/03/12,2014/03/12,,,,,,,開放,"國內募集,投資國內外",基金,,,跨國組合--其他,跨國組合--其他,RR3,,,,,Y,T1427A,N,,,-,"2,019,213",NTD,"1,000",1.4,0,0.15,0,2,0,50,50,,,陳煒勳(2015/03/01到任),,,,,,本基金自成立日起 3個月(含)後，投資於本國及外國子基金的總金額不低於本基,金淨資產價值之70%(含)且投資於指數股票型基金(ETF)不低於本基金淨資產價值,之60% (含)。,u新光全球ETF組合證券投資信託基金」募集新臺幣 100億元額度涉及資金之匯出,入，故新光證券投資信託股份有限公司應於募集前取具中央銀行同意函，始得募,集該基金。,,,,,,,,,,,,,新光全球ETF組合基金 A,2014/03/12,,,,,,,,,TS44   於20160131換碼為T1427A 。,,
T1427B 新光全球ETF組合B,Current,38489297B,TW000T1427B9,新光全球ETF組合證券投資信託基金 B類型,Shin Kong Global ETF Fund of Funds(B),新光證券投資信託,臺企銀,,,,2014/03/12,2014/03/12,,,,,,,開放,"國內募集,投資國內外",基金,,,跨國組合--其他,跨國組合--其他,RR3,,,,,N,T1427A,N,,,-,"240,389",NTD,"1,000",1.4,0,0.15,0,2,0,50,50,,,陳煒勳(2015/03/01到任),,,,,,本基金自成立日起 3個月(含)後，投資於本國及外國子基金的總金額不低於本基,金淨資產價值之70%(含)且投資於指數股票型基金(ETF)不低於本基金淨資產價值,之60% (含)。,u新光全球ETF組合證券投資信託基金」募集新臺幣 100億元額度涉及資金之匯出,入，故新光證券投資信託股份有限公司應於募集前取具中央銀行同意函，始得募,集該基金。,,,,,,,,,,,,,新光全球ETF組合基金 B,2014/03/12,,,,,,,,,TS45   於20160131換碼為T1427B 。,,
T1428Y 新光澳幣十年保本,Current,38530486,TW000T1428Y9,新光澳幣十年期保本證券投資信託基金,Shin Kong AUD 10-Years Principal Protected Fund,新光證券投資信託,台中銀,,,,2014/05/21,2014/05/21,,,,,,,開放,"國內募集,投資國內外",保本型,,,保本型,保本型,RR2,,,,,Y,T1428Y,N,,,-,"46,919",AUD,"1,000",0.6,0,0.08,0,1.5,0.8,50,50,,,許雅婷(2015/11/05到任),新光台灣吉利貨幣市場證券投資信託基金(2014/04/14~2015/02/26),新光台灣吉利貨幣市場證券投資信託基金(2013/09/26~2013/11/24),,,,本基金之到期保本比率為本金之100%。本基金主要投資於澳洲中央和地方政府所,發行之債券，除投資於前揭固定收益產品之外，將投資於利率交換契約，該利率,交換契約屬非在證券交易市場之證券相關商品，應符合「證券投資信託事業運用,保本型證券投資信託基金從事證券相關商品交易應行注意事項」之規範。另基金,之存續期間為自成立日之次一營業日起至2024年5 月3 日止。,,,,,,,,,,,,,,新光澳幣十年期保本,2014/05/21,,,,,,,,,TS46   於20160131換碼為T1428Y 。,,
T1430Y 新光全球生技醫療,Current,38600433,TW000T1430Y5,新光全球生技醫療證券投資信託基金,Shin Kong Global Biotech & Health Care Fund,新光證券投資信託,彰銀,,,,2014/10/09,2014/10/09,,,,,,,開放,"國內募集,投資國內外",股票,,,跨國--全球股票,跨國--全球股票,RR3,,,,,Y,T1430Y,N,,,-,"1,690,101",NTD,"1,000",1.8,0,0.3,0,2,0,50,50,,,柯登元(2014/10/09到任),,,,,,,,,,,,,,,,,,,,,,,,新光全球生技醫療基金,2014/10/09,,,,,,,,,TS48   於20160131換碼為T1430Y 。,,
T1431Y 新光南非幣保本,Current,38654839,TW000T1431Y3,新光南非幣保本證券投資信託基金,Shin Kong ZAR Principal Protected Fund,新光證券投資信託,上海銀,,,,2015/04/01,2015/04/01,,,,,,,開放,"國內募集,投資國內外",保本型,,,保本型,保本型,RR2,,,,,Y,T1431Y,N,,,-,"754,645",RAND,"1,000",0.8,0,0.9,0,2,0,50,50,,,許雅婷(2015/11/05到任),新光台灣吉利貨幣市場證券投資信託基金(2014/04/14~2015/02/26),新光台灣吉利貨幣市場證券投資信託基金(2013/09/26~2013/11/24),,,,該基金之到期保本比率為本金之100%。該基金主要投資於以外幣計價之固定收益,商品，包括由中華民國以外之國家或機構所保證或發行之債券（含外國中央政府,公債及其他外國債券），並將依市場利率情況調整前述投資標的之投資比率，以,確保基金到期日得依約定達成保本比率之淨值。另基金之存續期間為自成立日之,次一營業日起至2019年 1月 8日止。,,,,,,,,,,,,,,新光南非幣保本,2015/04/01,,,,,,,,,TS50   於20160131換碼為T1431Y 。,,
T1432Y 新光澳八年期保本,Current,38591912,TW000T1432Y1,新光澳幣八年期保本證券投資信託基金,Shin Kong AUD 8-Year Principal Protected Fund,新光證券投資信託,臺企銀,,,,2015/08/07,2015/08/07,,,,,,,開放,"國內募集,投資國內外",保本型,,,保本型,保本型,RR2,,,,,Y,T1432Y,N,,,-,"12,702",AUD,"1,000",0.6,0,0.1,0,2,0,50,50,,,許雅婷(2015/11/05到任),新光台灣吉利貨幣市場證券投資信託基金(2014/04/14~2015/02/26),新光台灣吉利貨幣市場證券投資信託基金(2013/09/26~2013/11/24),,,,該基金之到期保本比率為本金之100%。該基金主要投資於以外幣計價之固定收益,商品，包括由中華民國以外之國家或機構所保證或發行之債券（含外國中央政府,公債及其他外國債券），投資於固定收益之標的占90 %以上，並將依市場利率情,況調整前述投資標的之投資比率，以確保基金到期日得依約定達成保本比率之淨,值。另基金之存續期間為自成立日之次一營業日起至2022年7 月5 日止。,,,,,,,,,,,,,,新光澳幣八年期保本基金,2015/08/07,,,,,,,,,TS47   於20160131換碼為T1432Y 。,,
T1433A 新光美豐收平衡A,Current,42384458A,TW000T1433A9,新光美國豐收平衡證券投資信託基金－ A類型新台幣計價,SHIN KONG US HARVEST BALANCED FUND (A) TWD,新光證券投資信託,上海銀,,,,2016/03/17,2016/03/17,,,,,,,開放,"國內募集,投資國內外",股票+債券,,,跨國平衡-單一國,跨國平衡-全球型,RR3,,,,,Y,T1433A,N,,,-,"1,188,514",NTD,"1,000",1.65,0,0.26,0,3,0,50,50,,,邱志榮(1962生)(2016/03/17到任),新光新興星鑽證券投資信託基金(2010/07/31~2010/10/14),新光吉星貨幣市場證券投資信託基金(2009/08/03~2010/10/31),,,,此基金投資於股票（含承銷股票）、存託憑證、債券及其他固定收益證券之總額,應達基金淨資產價值之70％以上；投資美國有價證券之總額不得低於此基金淨資,產價值之60％（含）。投資於債券及其他固定收益證券之總額不低於此基金淨資,產價值之60％；投資於股權相關之有價證券(含股票、存託憑證及ETF等）之總額,不低於此基金淨資產價值之30％。另本基金得投資高收益債券，惟投資高收益債,券之總金額不得超過本基金淨資產價值之30％；除投資於前述高收益債券外，此,基金所投資債券之信用評等應符合金管會所規定之信用評等等級以上。,,,,,,,,,,,,新光美國豐收平衡基金A,2016/03/17,,,,,,,,,TS51   於20160325換碼為T1433A 。,,
T1433B 新光美豐收平衡B,Current,42384458B,TW000T1433B7,新光美國豐收平衡證券投資信託基金－ B類型新台幣計價,SHIN KONG US HARVEST BALANCED FUND (B) TWD,新光證券投資信託,上海銀,,,,2016/03/17,2016/03/17,,,,,,,開放,"國內募集,投資國內外",股票+債券,,,跨國平衡-單一國,跨國平衡-全球型,RR3,,,,,N,T1433A,N,,,-,"234,199",NTD,"1,000",1.65,0,0.26,0,3,0,50,50,,,邱志榮(1962生)(2016/03/17到任),新光新興星鑽證券投資信託基金(2010/07/31~2010/10/14),新光吉星貨幣市場證券投資信託基金(2009/08/03~2010/10/31),,,,此基金投資於股票（含承銷股票）、存託憑證、債券及其他固定收益證券之總額,應達基金淨資產價值之70％以上；投資美國有價證券之總額不得低於此基金淨資,產價值之60％（含）。投資於債券及其他固定收益證券之總額不低於此基金淨資,產價值之60％；投資於股權相關之有價證券(含股票、存託憑證及ETF等）之總額,不低於此基金淨資產價值之30％。另本基金得投資高收益債券，惟投資高收益債,券之總金額不得超過本基金淨資產價值之30％；除投資於前述高收益債券外，此,基金所投資債券之信用評等應符合金管會所規定之信用評等等級以上。,,,,,,,,,,,,新光美國豐收平衡基金B,2016/03/17,,,,,,,,,TS52   於20160325換碼為T1433B 。,,
T1433C 新光美豐收平衡A$,Current,42384458C,TW000T1433C5,新光美國豐收平衡證券投資信託基金－ A類型美元計價,SHIN KONG US HARVEST BALANCED FUND (A) USD,新光證券投資信託,上海銀,,,,2016/03/17,2016/03/17,,,,,,,開放,"國內募集,投資國內外",股票+債券,,,跨國平衡-單一國,跨國平衡-全球型,RR3,,,,,N,T1433A,N,,,-,"6,118",USD,"1,000",1.65,0,0.26,0,3,0,50,50,,,邱志榮(1962生)(2016/03/17到任),新光新興星鑽證券投資信託基金(2010/07/31~2010/10/14),新光吉星貨幣市場證券投資信託基金(2009/08/03~2010/10/31),,,,此基金投資於股票（含承銷股票）、存託憑證、債券及其他固定收益證券之總額,應達基金淨資產價值之70％以上；投資美國有價證券之總額不得低於此基金淨資,產價值之60％（含）。投資於債券及其他固定收益證券之總額不低於此基金淨資,產價值之60％；投資於股權相關之有價證券(含股票、存託憑證及ETF等）之總額,不低於此基金淨資產價值之30％。另本基金得投資高收益債券，惟投資高收益債,券之總金額不得超過本基金淨資產價值之30％；除投資於前述高收益債券外，此,基金所投資債券之信用評等應符合金管會所規定之信用評等等級以上。,,,,,,,,,,,,新光美國豐收平衡基金A$,2016/03/17,,,,,,,,,TS53   於20160325換碼為T1433C 。,,
T1433D 新光美豐收平衡B$,Current,42384458D,TW000T1433D3,新光美國豐收平衡證券投資信託基金－ B類型美元計價,SHIN KONG US HARVEST BALANCED FUND (B) USD,新光證券投資信託,上海銀,,,,2016/03/17,2016/03/17,,,,,,,開放,"國內募集,投資國內外",股票+債券,,,跨國平衡-單一國,跨國平衡-全球型,RR3,,,,,N,T1433A,N,,,-,"1,823",USD,"1,000",1.65,0,0.26,0,3,0,50,50,,,邱志榮(1962生)(2016/03/17到任),新光新興星鑽證券投資信託基金(2010/07/31~2010/10/14),新光吉星貨幣市場證券投資信託基金(2009/08/03~2010/10/31),,,,此基金投資於股票（含承銷股票）、存託憑證、債券及其他固定收益證券之總額,應達基金淨資產價值之70％以上；投資美國有價證券之總額不得低於此基金淨資,產價值之60％（含）。投資於債券及其他固定收益證券之總額不低於此基金淨資,產價值之60％；投資於股權相關之有價證券(含股票、存託憑證及ETF等）之總額,不低於此基金淨資產價值之30％。另本基金得投資高收益債券，惟投資高收益債,券之總金額不得超過本基金淨資產價值之30％；除投資於前述高收益債券外，此,基金所投資債券之信用評等應符合金管會所規定之信用評等等級以上。,,,,,,,,,,,,新光美國豐收平衡基金B$,2016/03/17,,,,,,,,,TS54   於20160325換碼為T1433D 。,,
T1501Y 瑞銀亞洲全方位不,Current,48841045,TW000T1501Y3,瑞銀亞洲全方位不動產證券投資信託基金,UBS Asian Real Estate Securities Fund,瑞銀證券投資信託,華銀,,,,2007/01/25,2007/01/25,,,,,,,開放,"國內募集,投資國內外",不動產證券化,,,不動產證券化,不動產證券化,RR4,,,,,Y,T1501Y,N,,,-,"7,976,712",NTD,"1,000",1.7,0,0.25,0,1.5,0,50,100,,,張繼文(2012/10/19到任),瑞銀亞洲高收益債券基金－月配息(2015/09/21~2015/11/22),瑞銀亞洲高收益債券基金－不配息(2015/09/21~2015/11/22),,,,本基金投資標的以亞洲、大洋洲等區域之不動產證券化商品為主。原則上，本基,金自成立日起六個月後，應符合下列投資規範：,(1) 投資於亞洲不動產證券化商品之總額，不得低於本基金淨資產價值之50％；,投資亞洲不動產證券化商品及房地產股票之總額，不得低於本基金淨資產價值之,60％；投資於國內外不動產證券化商品及房地產股票，不得低於本基金淨資產價,值之70％，且最高不得超過本基金淨資產價值之百分之95％。,(2) 前述台灣境內不動產證券化商品，係指依不動產證券化條例募集之封閉型不,動產投資信託基金受益證券或不動產資產信託受益證券或其他經金管會核准之不,動產證券化商品；外國不動產證券化商品，係指公司型及契約型之不動產投資信,託之有價證券或信託單位及其他不動產證券化相關有價證券。對於部分國家尚未,將不動產證券化之相關有價證券予以命名者，本基金以NAREIT（National Assoc,iation of Real Estate Investment Trusts） 之歸類為依據。若NAREIT將其歸,為等同 REITs之不動產證券化之有價證券，本基金將投資於該等不動產證券化之,相關有價證券。(3) 前述外國房地產股票，係指房地產開發投資相關公司（包括,商用地產開發及投資公司、專業房屋銷售經紀商、綜合地產開發控股公司、工業,住宅土地開發公司）所發行之上市櫃股票及承銷股票。,,,瑞銀亞洲全方位不動產,2007/01/25,,,,,,,,,UN14   於20160131換碼為T1501Y 。,,
T1502Y 瑞銀全球創新趨勢,Current,48955264,TW000T1502Y1,瑞銀全球創新趨勢證券投資信託基金,UBS (TW) EQUITY FUND-GLOBAL INNOVATORS,瑞銀證券投資信託,彰銀,,,,2007/11/07,2007/11/07,,,,,,,開放,"國內募集,投資國內外",股票,,,跨國--全球股票,跨國--全球股票,RR4,,,,,Y,T1502Y,N,,,-,"5,500,000",NTD,"1,000",1.8,0,0.26,0,1.5,0,50,100,,,張繼文(2016/03/10到任),瑞銀亞洲高收益債券基金－月配息(2015/09/21~2015/11/22),瑞銀亞洲高收益債券基金－不配息(2015/09/21~2015/11/22),,,,該基金主要投資於氣候變遷、環境保護與替代能源、水資源開發與保存，以及人,口結構變遷與醫療保健等與從事全球創新趨勢議題相關產業，投資範圍包括台灣,境內之上市櫃股票（含承銷股票）、台灣存託憑證、證券投資信託基金受益憑證,、可轉換公司債、依不動產證券化條例經金管會核准之封閉型不動產投資信託基,金受益證券或不動產資產信託受益證券；投資於外國之有價證券為(1) 包括美國,等51個國家或地區之證券集中交易市場、美國NASDAQ、英國 AIM、日本JASDAQ、,韓國KOSDAQ，及其他經金管會核准之上開各國之店頭市場交易之不動產證券化商,品、股票（含承銷股票）、受益憑證（含指數股票型基金）、基金股份、投資單,位、存託憑證；(2) 符合金管會規定之一定信評等級，由國家或機構所保證或發,行，於上開國家交易之債券；(3) 依境外基金管理辦法經金管會核准，得於國內,募集及銷售之外國基金管理機構所發行或經理之受益憑證、基金股份或投資單位,。,原則上，該基金自成立日起屆滿六個月後，投資於(1) 上市櫃公司股票（含承銷,股票）及存託憑證之總額不低於該基金淨資產價值之70％（含）；(2) 外國有價,證券之總額不低於該基金淨資產價值之60％（含）；(3) 氣候變遷、環境保護與,替代能源、水資源開發與保存，以及人口結構變遷與醫療保健等與從事全球創新,趨勢議題相關產業有價證券之總額，不低於該基金淨資產價值之60％（含）。,,瑞銀全球創新趨勢,2007/11/07,,,,,,,,,UN15   於20160131換碼為T1502Y 。,,
T1503A 瑞銀亞洲高收債 A,Current,26289695A,TW000T1503A9,瑞銀亞洲高收益債券證券投資信託基金－不配息,UBS (TW) BD FD - AHY Fund A,瑞銀證券投資信託,國泰世華,,,,2011/03/23,2011/03/23,,,,,,,開放,"國內募集,投資國內外",債券,,,高收債--亞洲,高收債--亞洲,RR4,,,,,Y,T1503A,N,,,-,"882,709",NTD,"1,000",1.5,0,0.16,0,2,0,50,100,,,鍾君長(2015/11/23到任),第一金新興市場投資等級債券基金 B(2015/04/01~2015/07/31),第一金新興市場投資等級債券基金 A(2015/04/01~2015/07/31),,,,,,,,,,,,,,,,,,,,,,瑞銀亞洲高收益債券基金 A,2011/03/23,,,,,,,,,UN17   於20160131換碼為T1503A 。,,
