基金代碼,基金名稱,風險等級,基金組別,股票%,債券%,現金%,其他%,大型%,中型%,小型%,市值(百萬美元),晨星評級
8239,鋒裕環球生態A2美元,3,產業股票 - 環境生態,0.99646,0.00000,0.00354,0.00000,42.69563,29.36041,1.53097,16623.40115,3
8240,鋒裕環球生態A2歐元,3,產業股票 - 環境生態,0.99646,0.00000,0.00354,0.00000,42.69563,29.36041,1.53097,16623.40115,3
8241,鋒裕領先歐洲Ａ２美元,4,歐洲股票 - 貨幣對沖,0.99133,0.00000,-0.00185,0.01052,31.99230,8.03420,0.00000,33879.52533,None
8242,鋒裕歐洲潛力A2美元,4,歐洲股票 - 貨幣對沖,0.99363,0.00000,0.00637,0.00000,6.60487,81.12733,11.63056,2950.69748,None
8258,鋒裕新興市場債A2歐,3,全球新興市場債券,0.00167,0.75877,0.22795,0.01161,0.15370,0.00000,0.01008,14513.41938,3
8259,鋒裕新興市場債A2美,3,全球新興市場債券,0.00167,0.75877,0.22795,0.01161,0.15370,0.00000,0.01008,14513.41938,3
8260,鋒裕新興市場債券美配,3,全球新興市場債券,0.00167,0.75877,0.22795,0.01161,0.15370,0.00000,0.01008,14513.41938,3
8261,鋒裕美國高息公司債券,3,美元高收益債券,0.01122,0.78745,0.04734,0.15398,0.55284,0.42094,0.00000,19173.96090,3
8262,鋒裕美國高息基金美元,3,美元高收益債券,0.01122,0.78745,0.04734,0.15398,0.55284,0.42094,0.00000,19173.96090,3
8263,鋒裕美國高息基金歐元,3,美元高收益債券,0.01122,0.78745,0.04734,0.15398,0.55284,0.42094,0.00000,19173.96090,3
8264,鋒裕策略收益基金,2,美元債券 - 靈活策略,0.00002,0.88903,0.06719,0.04375,0.00000,0.00000,0.00000,115.24478,4
8265,鋒裕策略收益基金,2,美元債券 - 靈活策略,0.00002,0.88903,0.06719,0.04375,0.00000,0.00000,0.00000,115.24478,4
8266,鋒裕策略收益基金,2,美元債券 - 靈活策略,0.00002,0.88903,0.06719,0.04375,0.00000,0.00000,0.00000,115.24478,4
8267,鋒裕環高收益月配美元,3,全球高收益債券,0.00490,0.91607,0.01019,0.06884,0.47074,0.00000,0.00913,38996.37077,2
8268,鋒裕環高收益不配美元,3,全球高收益債券,0.00490,0.91607,0.01019,0.06884,0.47074,0.00000,0.00913,38996.37077,2
8269,鋒裕環高收益不配歐元,3,全球高收益債券,0.00490,0.91607,0.01019,0.06884,0.47074,0.00000,0.00913,38996.37077,2
8270,鋒裕策略收益基金歐配,2,其他債券,0.00002,0.88903,0.06719,0.04375,0.00000,0.00000,0.00000,115.24478,None
8271,鋒裕美國高息Ａ股澳配,3,美元高收益債券,0.01122,0.78745,0.04734,0.15398,0.55284,0.42094,0.00000,19173.96090,None
8272,鋒裕美國高息Ａ股南配,3,美元高收益債券,0.01122,0.78745,0.04734,0.15398,0.55284,0.42094,0.00000,19173.96090,None
8273,鋒裕新興市場債Ａ澳配,3,全球新興市場債券,0.00167,0.75877,0.22795,0.01161,0.15370,0.00000,0.01008,14513.41938,None
8274,鋒裕新興市場債Ａ南配,3,全球新興市場債券,0.00167,0.75877,0.22795,0.01161,0.15370,0.00000,0.01008,14513.41938,None
8275,鋒裕環高收益Ａ股澳配,3,全球高收益債券,0.00490,0.91607,0.01019,0.06884,0.47074,0.00000,0.00913,38996.37077,None
8276,鋒裕環高收益Ａ股南配,3,全球高收益債券,0.00490,0.91607,0.01019,0.06884,0.47074,0.00000,0.00913,38996.37077,None
8281,鋒裕美高息公司債BXD,3,美元高收益債券,0.01122,0.78745,0.04734,0.15398,0.55284,0.42094,0.00000,19173.96090,2
8282,鋒裕策略收益基金BXD,2,美元債券 - 靈活策略,0.00002,0.88903,0.06719,0.04375,0.00000,0.00000,0.00000,115.24478,3
8283,鋒裕環高收益BXD配,3,全球高收益債券,0.00490,0.91607,0.01019,0.06884,0.47074,0.00000,0.00913,38996.37077,2
8286,鋒裕環球生態B2美元,3,產業股票 - 環境生態,0.99646,0.00000,0.00354,0.00000,42.69563,29.36041,1.53097,16623.40115,3
8290,鋒裕美國高息Ｔ２美元,3,美元高收益債券,0.01122,0.78745,0.04734,0.15398,0.55284,0.42094,0.00000,19173.96090,None
8291,鋒裕美高息ＴＸＤ美配,3,美元高收益債券,0.01122,0.78745,0.04734,0.15398,0.55284,0.42094,0.00000,19173.96090,None
8292,鋒裕美國高息Ｔ股澳配,3,美元高收益債券,0.01122,0.78745,0.04734,0.15398,0.55284,0.42094,0.00000,19173.96090,None
8293,鋒裕美國高息Ｔ南非配,3,美元高收益債券,0.01122,0.78745,0.04734,0.15398,0.55284,0.42094,0.00000,19173.96090,None
8294,鋒裕歐洲潛力Ｔ２歐元,4,歐洲中型股票,0.99363,0.00000,0.00637,0.00000,6.60487,81.12733,11.63056,2950.69748,None
8295,鋒裕歐洲潛力Ｔ２美元,4,歐洲中型股票,0.99363,0.00000,0.00637,0.00000,6.60487,81.12733,11.63056,2950.69748,None
8296,鋒裕歐潛Ｔ２美元對沖,4,歐洲中型股票,0.99363,0.00000,0.00637,0.00000,6.60487,81.12733,11.63056,2950.69748,None
8301,瀚亞泛歐股票基金,4,歐洲靈活型股票,0.97446,0.00000,0.02366,0.00188,27.93880,17.61921,3.26351,25071.89753,3
8302,瀚亞全球科技基金,4,產業股票 - 科技,0.95157,0.00000,0.04843,0.00000,22.07529,10.83237,3.19106,89953.20448,3
8303,瀚亞全球價值股票基金,3,全球大型價值型股票,0.98337,0.00000,0.01663,0.00001,33.17892,23.36780,6.52314,26668.08851,3
8304,瀚亞泰國股票基金,5,泰國股票,0.97914,0.00000,0.00938,0.01148,32.76267,6.22250,0.39146,7573.27155,2
8305,瀚亞印尼股票基金,5,印尼股票,0.98141,0.00000,0.01826,0.00033,42.79905,10.07704,0.00753,9403.84236,3
8306,瀚亞中國股票基金,5,中國股票,0.99046,0.00000,0.00954,0.00000,11.11980,0.00000,0.00000,72917.90089,2
8307,瀚亞大中華股票基金,5,大中華股票,0.99228,0.00000,0.00772,0.00000,11.08086,0.00000,0.00000,60268.64437,3
8308,瀚亞香港股票基金,4,香港股票,0.98619,0.00000,0.01381,0.00000,11.45493,1.55020,1.13464,26743.36291,3
8309,瀚亞中印股票基金,5,其他亞太區股票,0.98644,0.00000,0.01334,0.00022,30.54867,3.01601,0.51997,25633.18319,None
8310,瀚亞拉丁美洲股票基金,5,拉丁美洲股票,0.96132,0.00000,0.02383,0.01485,16.83072,18.11007,6.84796,10324.03431,1
8311,瀚亞印度股票基金,5,印度股票,0.97926,0.00000,0.02073,0.00002,31.43252,4.26123,1.85629,13390.77003,2
8312,瀚亞亞太基礎建設基金,5,產業股票 - 基礎建設,0.98910,0.00000,0.00825,0.00266,26.02212,5.00835,0.00000,17712.17538,2
8313,瀚亞亞洲股票基金,5,亞洲不包括日本股票,0.98140,0.00000,0.01826,0.00034,23.93766,3.48452,0.28333,31922.40638,1
8314,瀚亞全球價值穩定配美,3,全球大型價值型股票,0.98337,0.00000,0.01663,0.00001,33.17892,23.36780,6.52314,26668.08851,None
8315,瀚亞全球價值穩定配南,3,全球股票 - 貨幣對沖,0.98337,0.00000,0.01663,0.00001,33.17892,23.36780,6.52314,26668.08851,None
8316,瀚亞全球價值穩定配澳,3,全球股票 - 貨幣對沖,0.98337,0.00000,0.01663,0.00001,33.17892,23.36780,6.52314,26668.08851,None
8317,瀚亞全球價值穩定配紐,3,全球股票 - 貨幣對沖,0.98337,0.00000,0.01663,0.00001,33.17892,23.36780,6.52314,26668.08851,None
8318,瀚亞亞洲股票收益Ａ美,4,亞太區不包括日本股票,0.98378,0.00000,0.01297,0.00325,30.43790,3.95508,0.56783,24907.35820,3
8319,瀚亞亞洲股票收益美配,4,亞太區不包括日本股票,0.98378,0.00000,0.01297,0.00325,30.43790,3.95508,0.56783,24907.35820,None
8320,瀚亞亞洲股票收益南配,4,亞太區股票 - 貨幣對沖,0.98378,0.00000,0.01297,0.00325,30.43790,3.95508,0.56783,24907.35820,None
8321,瀚亞亞洲股票收益澳配,4,亞太區股票 - 貨幣對沖,0.98378,0.00000,0.01297,0.00325,30.43790,3.95508,0.56783,24907.35820,None
8322,瀚亞亞洲股票收益紐配,4,亞太區股票 - 貨幣對沖,0.98378,0.00000,0.01297,0.00325,30.43790,3.95508,0.56783,24907.35820,None
8361,瀚亞美國特優債券基金,2,美元公司債券,0.00000,0.93051,0.06783,0.00167,None,None,None,None,2
8362,瀚亞美國優質債券基金,2,美元公司債券,0.00000,0.96640,0.02577,0.00784,None,None,None,None,3
8363,瀚亞美國高收益債券,3,美元高收益債券,0.00097,0.90511,0.07788,0.01604,None,None,None,None,2
8364,瀚亞亞洲債券基金不配,3,亞洲債券,0.00000,0.90429,0.08675,0.00896,None,None,None,None,3
8367,瀚亞亞洲當地貨債月配,3,亞洲債券 - 本地貨幣,0.00971,0.88724,0.07345,0.02961,None,None,None,None,3
8368,瀚亞亞洲債券基金月配,3,亞洲債券,0.00000,0.90429,0.08675,0.00896,None,None,None,None,3
8369,瀚亞美國特優債券月配,2,美元公司債券,0.00000,0.93051,0.06783,0.00167,None,None,None,None,2
8370,瀚亞美國優質債券月配,2,美元公司債券,0.00000,0.96640,0.02577,0.00784,None,None,None,None,3
8371,瀚亞美國高收益債月配,3,美元高收益債券,0.00097,0.90511,0.07788,0.01604,None,None,None,None,2
8372,瀚亞歐洲投資等級債配,2,歐元公司債券,0.14790,0.79611,0.05472,0.00127,None,None,None,None,3
8373,瀚亞優質公司債基金,2,美元公司債券,0.00000,0.96969,0.02963,0.00068,None,None,None,None,3
8374,瀚亞優質公司債月配,2,美元公司債券,0.00000,0.96969,0.02963,0.00068,None,None,None,None,3
8375,瀚亞美國高收債月配南,3,高收益債券 - 其他對沖,0.00097,0.90511,0.07788,0.01604,None,None,None,None,None
8376,瀚亞美高收債穩定配南,3,高收益債券 - 其他對沖,0.00097,0.90511,0.07788,0.01604,None,None,None,None,None
8377,瀚亞美國高收債月配澳,3,高收益債券 - 其他對沖,0.00097,0.90511,0.07788,0.01604,None,None,None,None,None
8378,瀚亞美高收債穩定配澳,3,高收益債券 - 其他對沖,0.00097,0.90511,0.07788,0.01604,None,None,None,None,None
8379,瀚亞美國高收債月配紐,3,高收益債券 - 其他對沖,0.00097,0.90511,0.07788,0.01604,None,None,None,None,None
8380,瀚亞美高收債穩定配紐,3,高收益債券 - 其他對沖,0.00097,0.90511,0.07788,0.01604,None,None,None,None,None
8401,瀚亞M&G北美股息歐,4,美國大型均衡型股票,0.97991,0.00000,-0.00132,0.02141,42.48970,20.58006,0.00000,45716.26510,2
8402,瀚亞M&G歐洲基金,4,歐洲不包括英國大型股票,0.96582,0.00000,0.03418,0.00000,25.57715,24.42731,2.77349,21296.33049,2
8403,瀚亞歐洲小型股基金,4,歐洲小型股票,0.99112,0.00000,0.00888,0.00000,6.21944,52.14426,30.67404,1470.73429,2
8404,M&G全球民生基礎歐元,4,全球靈活市值型股票,0.96855,0.00000,0.03145,0.00000,31.49346,29.29717,5.71713,15218.04593,2
8405,M&G全球領導企業基金,3,全球大型均衡型股票,0.97037,0.00000,0.00137,0.02826,24.81395,28.26616,7.50395,14280.24444,2
8407,瀚亞M&G日本基金,4,日本大型股票,0.99810,0.00000,0.00190,0.00000,47.44158,22.96791,4.16233,851895.75913,3
8408,M&G日本小型股基金,4,日本中小型股票,1.00323,0.00000,-0.00323,0.00000,10.50890,44.00502,39.11194,101180.54285,4
8409,瀚亞M&G泛歐基金,4,歐洲大型均衡型股票,0.97403,0.00000,0.02597,0.00000,27.85156,17.68780,3.25209,22407.50316,4
8410,保誠M&G新契機基金,4,英國靈活型股票,0.98162,0.00000,0.01838,0.00000,13.24501,29.94457,13.61449,4254.11625,1
8411,M&G全球民生基礎美元,4,全球靈活市值型股票,0.96855,0.00000,0.03145,0.00000,31.49346,29.29717,5.71713,15218.04593,2
8412,瀚亞M&G北美股息美,4,美國大型均衡型股票,0.97991,0.00000,-0.00132,0.02141,42.48970,20.58006,0.00000,45716.26510,3
8501,利安東南亞基金美元,5,東協國家股票,0.96869,0.00000,0.00000,0.03131,31.34003,6.56749,1.64448,14868.14793,3
8502,利安東南亞基金新幣,5,東協國家股票,0.96869,0.00000,0.00000,0.03131,31.34003,6.56749,1.64448,14868.14793,3
8503,利安資金新馬基金美元,5,其他亞太區股票,0.95326,0.00000,0.00000,0.04675,29.54995,7.64328,6.17343,10561.30226,None
8504,利安資金新馬基金新幣,5,其他亞太區股票,0.95326,0.00000,0.00000,0.04675,29.54995,7.64328,6.17343,10561.30226,None
8505,利安資金日本增長美元,4,日本大型股票,0.94350,0.00000,0.00000,0.05650,38.34073,22.53936,1.89524,12651.06698,3
8506,利安資金日本增長新幣,4,日本大型股票,0.94350,0.00000,0.00000,0.05650,38.34073,22.53936,1.89524,12651.06698,3
8507,利安資金目標回報美元,3,美元積極型股債混合,0.44811,0.35201,0.00416,0.19571,12.07290,4.79284,0.57021,28199.21201,2
8508,利安資金目標回報新幣,3,美元積極型股債混合,0.44811,0.35201,0.00416,0.19571,12.07290,4.79284,0.57021,28199.21201,2
8509,利安新加坡基金美元,4,新加坡股票,0.99157,0.00000,0.00000,0.00843,33.81192,8.48288,2.18902,15896.38996,2
8510,利安新加坡基金新元,4,新加坡股票,0.99157,0.00000,0.00000,0.00843,33.81192,8.48288,2.18902,15896.38996,2
8511,利安馬來西亞基金美元,5,其他亞太區股票,0.92241,0.00000,0.00000,0.07759,27.88952,11.67887,10.70370,5904.79683,None
8512,利安馬來西亞基金新元,5,其他亞太區股票,0.92241,0.00000,0.00000,0.07759,27.88952,11.67887,10.70370,5904.79683,None
8513,利安泰國基金美元,5,泰國股票,1.00241,0.00000,0.00000,-0.00241,None,None,None,None,1
8514,利安泰國基金新元,5,泰國股票,1.00241,0.00000,0.00000,-0.00241,None,None,None,None,1
8515,利安韓國基金美元,5,韓國股票,0.93456,0.00000,0.00000,0.06544,14.18841,14.02112,6.18893,15806.42137,5
8516,利安韓國基金新元,5,韓國股票,0.93456,0.00000,0.00000,0.06544,14.18841,14.02112,6.18893,15806.42137,5
8517,利安印度基金(美元),5,印度股票,0.99941,0.00000,0.00000,0.00059,None,None,None,None,2
8518,利安印度基金(新元),5,印度股票,0.99941,0.00000,0.00000,0.00059,None,None,None,None,2
8519,利安資金中國增長基金,5,大中華股票,0.98734,0.00000,0.00000,0.01266,21.23847,10.65277,2.14068,30093.51534,3
8521,利安資金越南基金美元,5,越南股票,0.92288,0.00000,0.00000,0.07712,31.55412,14.56845,21.16006,1575.13353,2
8522,利安日本增長美元避險,4,日本大型股票,0.94350,0.00000,0.00000,0.05650,38.34073,22.53936,1.89524,12651.06698,None
8523,利安資金日本增長日元,4,日本大型股票,0.94350,0.00000,0.00000,0.05650,38.34073,22.53936,1.89524,12651.06698,None
8601,盈信世界領先基金,3,全球大型均衡型股票,0.86888,0.00000,0.13112,0.00000,29.06278,14.77624,0.00000,31492.12859,4
8602,首域印度次大陸基金,5,印度股票,0.91343,0.00000,0.08017,0.00641,33.49535,20.64418,14.54424,4285.98683,5
8603,首域星馬增長基金,5,其他亞太區股票,0.94493,0.00000,0.05507,0.00000,32.06122,26.09840,3.64905,4682.60637,None
8604,首域大中華增長基金,5,大中華股票,0.96769,0.00000,0.00414,0.02818,46.64016,2.87041,0.00000,14761.76456,4
8605,首域中國核心基金,5,中國股票,0.94775,0.00000,0.00466,0.04759,62.81114,9.55516,0.00000,6940.03824,2
8606,盈信全球新興市場領先,5,全球新興市場股票,0.88491,0.00000,0.09089,0.02420,36.11136,17.83027,0.00000,11268.74107,5
8607,首域亞洲增長基金,5,亞洲不包括日本股票,0.91859,0.00000,0.05650,0.02491,34.99728,3.27240,0.00000,17265.26494,4
8608,首域全球基建美元配息,4,產業股票 - 基礎建設,0.97876,0.00000,0.02124,0.00000,56.42658,17.28833,0.98589,20220.52531,5
8651,首域全球債券基金,2,全球債券,0.00000,0.91866,0.06771,0.01362,None,None,None,None,2
8652,首域優質債券基金,2,美元多元化債券,0.00000,0.87856,0.03599,0.08545,None,None,None,None,3
8704,梅隆環球股票基金美元,4,全球大型均衡型股票,0.96632,0.00000,0.03368,0.00000,28.23557,15.06481,0.00000,57811.40159,3
8708,梅隆泛歐股票基金美元,4,歐洲大型均衡型股票,0.98137,0.00000,0.01863,0.00000,32.32474,14.70855,0.00000,29808.12587,3
8751,梅隆環球債券基金歐元,2,全球債券,0.00000,0.82152,0.14402,0.03446,None,None,None,None,3
8752,梅隆環球債券基金美元,2,全球債券,0.00000,0.82152,0.14402,0.03446,None,None,None,None,3
8801,百達生物科技-R歐元,4,產業股票 - 生物科技,0.98866,0.00000,0.00485,0.00650,26.61027,23.72107,13.03577,20444.16554,2
8802,百達生物科技-R美元,4,產業股票 - 生物科技,0.98866,0.00000,0.00485,0.00650,26.61027,23.72107,13.03577,20444.16554,2
8803,百達健康基金歐元,3,產業股票 - 健康護理,0.99860,0.00000,0.00140,0.00000,27.42968,12.33359,0.39557,60316.90295,3
8804,百達健康基金美元,3,產業股票 - 健康護理,0.99860,0.00000,0.00140,0.00000,27.42968,12.33359,0.39557,60316.90295,3
8805,百達水資源基金歐元R,4,產業股票 - 水資源,0.97296,0.00000,0.02660,0.00043,37.85527,49.60837,7.89446,7073.78141,3
8806,百達水資源基金美元R,4,產業股票 - 水資源,0.97296,0.00000,0.02660,0.00043,37.85527,49.60837,7.89446,7073.78141,3
8807,百達數碼通訊美元R,4,產業股票 - 科技,0.96415,0.00000,0.03585,0.00000,28.92007,6.75195,4.84697,67303.78545,4
8808,百達精選品牌歐元-R,4,產業股票 - 消費品及服務,0.97552,0.00000,0.02448,0.00000,29.48531,27.74164,4.78920,20130.79142,1
8809,百達精選品牌美元HR,4,產業股票 - 其他,0.97552,0.00000,0.02448,0.00000,29.48531,27.74164,4.78920,20130.79142,None
8810,百達精選品牌美元R,4,產業股票 - 消費品及服務,0.97552,0.00000,0.02448,0.00000,29.48531,27.74164,4.78920,20130.79142,1
8811,百達全球高息Ｒ美元,4,全球股票收益,0.97614,0.00000,0.02386,0.00000,25.59851,10.77906,1.30188,44422.58292,1
8812,百達全球高息Ｒ歐元,4,全球股票收益,0.97614,0.00000,0.02386,0.00000,25.59851,10.77906,1.30188,44422.58292,1
8813,百達全球高息Ｒ美元配,4,全球股票收益,0.97614,0.00000,0.02386,0.00000,25.59851,10.77906,1.30188,44422.58292,1
8814,百達全球高息Ｒ歐元配,4,全球股票收益,0.97614,0.00000,0.02386,0.00000,25.59851,10.77906,1.30188,44422.58292,1
8815,百達全球高息ＨＲ澳配,4,全球股票 - 貨幣對沖,0.97614,0.00000,0.02386,0.00000,25.59851,10.77906,1.30188,44422.58292,None
8816,百達全球高息ＨＲ南配,4,全球股票 - 貨幣對沖,0.97614,0.00000,0.02386,0.00000,25.59851,10.77906,1.30188,44422.58292,None
8817,百達全球高息ＨＲ美元,4,全球股票 - 貨幣對沖,0.97614,0.00000,0.02386,0.00000,25.59851,10.77906,1.30188,44422.58292,None
8818,百達全球高息ＨＲ美配,4,全球股票 - 貨幣對沖,0.97614,0.00000,0.02386,0.00000,25.59851,10.77906,1.30188,44422.58292,None
8819,百達歐元高收債Ｒ歐元,4,歐元高收益債券,0.00537,0.83361,0.09875,0.06227,None,None,None,None,2
8820,百達歐元高收債Ｒ歐配,4,歐元高收益債券,0.00537,0.83361,0.09875,0.06227,None,None,None,None,2
8821,百達歐元高債ＨＲ美元,4,高收益債券 - 其他對沖,0.00537,0.83361,0.09875,0.06227,None,None,None,None,None
8822,百達歐元高債ＨＲ美元,4,高收益債券 - 其他對沖,0.00537,0.83361,0.09875,0.06227,None,None,None,None,None
8902,保德信機會型股票基金,4,美國靈活型股票,0.97314,0.00000,0.02686,0.00000,23.97384,28.56724,14.21006,22023.18702,3
8951,保德信新興市場固定收,3,全球新興市場債券,0.00000,0.97587,0.01711,0.00702,None,None,None,None,4
9101,貝萊德拉丁美洲基金歐,5,拉丁美洲股票,0.96846,0.01310,0.01825,0.00019,21.19357,8.82805,1.10743,21339.83229,2
9102,貝萊德拉丁美洲基金美,5,拉丁美洲股票,0.96846,0.01310,0.01825,0.00019,21.19357,8.82805,1.10743,21339.83229,2
9103,貝萊德新興歐洲基金歐,5,新興歐洲股票,1.00187,0.00000,-0.00745,0.00558,37.26720,37.68784,8.88396,7361.70164,3
9104,貝萊德新興歐洲基金美,5,新興歐洲股票,1.00187,0.00000,-0.00745,0.00558,37.26720,37.68784,8.88396,7361.70164,3
